user,author_login,committer_login
GustavoARSilva,499,158
None,24699,7902
GustavoARSilva,499,158
GustavoARSilva,499,158
GustavoARSilva,499,158
GustavoARSilva,499,158
GustavoARSilva,499,158
GustavoARSilva,499,158
GustavoARSilva,499,158
GustavoARSilva,499,158
hkallweit,317,7902
davem330,1159,7902
None,24699,7902
None,24699,7902
None,24699,7902
davem330,1159,7902
None,24699,7902
None,24699,7902
None,24699,7902
kristrev,6,7902
hkallweit,317,7902
GustavoARSilva,499,158
davem330,1159,7902
LorenzoBianconi,272,7902
LorenzoBianconi,272,7902
tstruk,7,3
tstruk,7,3
nickdesaulniers,34,17
None,24699,10749
jsakkine-intel,29,86
tstruk,7,3
jsakkine-intel,29,86
rgushchin,43,10
z00467499,16,8
compudj,23,23
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
davem330,1159,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
davem330,1159,7902
dsahern,188,7902
dsahern,188,7902
dsahern,188,7902
dsahern,188,7902
dsahern,188,7902
dsahern,188,7902
dsahern,188,7902
dsahern,188,7902
dsahern,188,7902
dsahern,188,7902
dsahern,188,7902
dsahern,188,7902
dsahern,188,7902
dsahern,188,7902
dsahern,188,7902
hkallweit,317,7902
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
hkallweit,317,7902
rgbriggs,20,95
alexshi,83,83
neuschaefer,59,32
davem330,1159,7902
None,24699,412
ffmancera,16,412
cohuck,21,80
None,24699,412
None,24699,412
None,24699,412
None,24699,412
None,24699,412
None,24699,412
lrq-max,33,412
postgraph,2,412
ummakynes,131,412
None,24699,412
ColinIanKing,589,412
lrq-max,33,412
Fabo,24,856
None,24699,79
ickle,928,1279
groeck,158,360
zehortigoza,85,83
zehortigoza,85,83
zehortigoza,85,83
zehortigoza,85,83
None,24699,368
None,24699,368
None,24699,368
None,24699,10749
nathanchance,125,31
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
thomashvmw,45,62
None,24699,368
FlyGoat,31,360
FlyGoat,31,360
None,24699,360
valdisk,63,360
tmlind,227,368
tmlind,227,368
tmlind,227,368
tmlind,227,368
tmlind,227,368
Stefan-Schmidt,4,7902
wildea01,72,205
None,24699,368
None,24699,368
None,24699,368
None,24699,368
None,24699,368
vishalsdk,18,7902
None,24699,368
commodo,95,7902
commodo,95,7902
None,24699,1195
None,24699,7902
axboe,246,1195
axboe,246,1195
trondmy,88,88
l00436852,10,1036
None,24699,154
oulijun,43,1036
c00284828,22,1036
None,24699,1195
shirazsaleem,24,1036
oulijun,43,1036
rleon,111,1036
rleon,111,1036
rleon,111,1036
jgunthorpe,164,1036
jgunthorpe,164,1036
rleon,111,1036
rleon,111,1036
Kamalheib,24,1036
ickle,928,1279
ickle,928,1279
ickle,928,1279
ardbiesheuvel,189,205
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
clementleger,5,1
None,24699,94
vsyrjala,405,100
None,24699,10749
johnstultz-work,16,7
None,24699,10749
johnstultz-work,16,7
Mani-Sadhasivam,79,40
Mani-Sadhasivam,79,40
Mani-Sadhasivam,79,40
Mani-Sadhasivam,79,40
None,24699,102
Mani-Sadhasivam,79,40
None,24699,1195
xtanabe,1,1195
None,24699,1195
linusw,372,856
laoar,19,295
tzanussi,31,295
tzanussi,31,295
tzanussi,31,295
tzanussi,31,295
tzanussi,31,295
mhiramat,105,295
rostedt,78,295
rostedt,78,295
rostedt,78,295
ukleinek,66,856
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
None,24699,856
None,24699,856
mstsirkin,22,80
None,24699,80
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
None,24699,391
None,24699,16
hwang4canonical,26,837
ideak,71,74
ideak,71,74
None,24699,856
masahir0y,495,401
None,24699,391
alexandrebelloni,292,20
alexandrebelloni,292,20
alexandrebelloni,292,20
alexandrebelloni,292,20
npiggin,124,1021
None,24699,391
Anson-Huang,263,856
jmberg,171,391
nbd168,125,391
jmberg,171,391
sgruszka,84,391
wildea01,72,205
wildea01,72,205
wildea01,72,205
wildea01,72,205
None,24699,856
None,24699,856
linusw,372,856
wildea01,72,205
wildea01,72,205
wildea01,72,205
wildea01,72,205
wildea01,72,205
wildea01,72,205
wildea01,72,205
wildea01,72,205
wildea01,72,205
wildea01,72,205
wildea01,72,205
wildea01,72,205
wildea01,72,205
wildea01,72,205
wildea01,72,205
wildea01,72,205
wildea01,72,205
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
vireshk,63,146
None,24699,10749
None,24699,10749
w-simon,89,146
w-simon,89,146
w-simon,89,146
w-simon,89,146
w-simon,89,146
w-simon,89,146
w-simon,89,146
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,856
None,24699,856
None,24699,856
linusw,372,856
linusw,372,856
miquelraynal,114,393
None,24699,393
mripard,287,393
miquelraynal,114,226
bbrezillon,27,226
bbrezillon,27,226
bbrezillon,27,226
bbrezillon,27,226
bbrezillon,27,226
bbrezillon,27,226
bbrezillon,27,226
bbrezillon,27,226
bbrezillon,27,226
bbrezillon,27,226
bbrezillon,27,226
bbrezillon,27,226
bbrezillon,27,226
bbrezillon,27,226
bbrezillon,27,226
None,24699,226
None,24699,226
pcercuei,130,226
pcercuei,130,226
pcercuei,130,226
pcercuei,130,226
pcercuei,130,226
pcercuei,130,226
Elyotna,24,154
alexandrebelloni,292,452
jeromebrunet,195,154
jeromebrunet,195,154
superna9999,247,154
jeromebrunet,195,154
None,24699,3233
mcdermj,22,3233
None,24699,3233
ranj063,37,3233
ranj063,37,3233
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,3233
None,24699,10749
None,24699,3233
None,24699,3233
None,24699,3233
None,24699,3233
ndreys,195,3233
ndreys,195,3233
ndreys,195,3233
flavio-suligoi,6,3233
AxelLin,224,3233
AxelLin,224,3233
AxelLin,224,3233
None,24699,3233
None,24699,3233
None,24699,3233
AxelLin,224,3233
AxelLin,224,3233
None,24699,3233
pcercuei,130,3233
pcercuei,130,3233
None,24699,3233
None,24699,3233
None,24699,3233
None,24699,3233
None,24699,3233
None,24699,3233
None,24699,3233
None,24699,3233
None,24699,3233
None,24699,3233
jnikula,235,346
None,24699,3233
jnikula,235,346
jnikula,235,346
jnikula,235,346
jnikula,235,346
jnikula,235,346
jnikula,235,346
jnikula,235,346
None,24699,3233
jnikula,235,346
jnikula,235,346
jnikula,235,346
jnikula,235,346
jnikula,235,346
None,24699,3233
jnikula,235,346
jnikula,235,346
jnikula,235,346
jnikula,235,346
None,24699,3233
jnikula,235,346
jnikula,235,346
jnikula,235,346
None,24699,3233
jnikula,235,346
jnikula,235,346
jnikula,235,346
jnikula,235,346
None,24699,3233
jnikula,235,346
None,24699,3233
None,24699,3233
None,24699,3233
None,24699,216
ebiggers,284,1079
ebiggers,284,1079
ebiggers,284,1079
ebiggers,284,1079
ebiggers,284,1079
ebiggers,284,1079
ebiggers,284,1079
ebiggers,284,1079
ebiggers,284,1079
arnopo,8,3233
ranj063,37,3233
None,24699,1079
None,24699,1079
None,24699,1079
None,24699,1079
None,24699,1079
None,24699,1079
None,24699,1079
codomania,5,1079
None,24699,1079
None,24699,1079
airlied,298,323
vsyrjala,405,346
torvalds,2374,3772
l00478643,18,7902
cailca,94,3772
kraxel,142,200
kraxel,142,200
kraxel,142,200
kraxel,142,200
ickle,928,1279
ickle,928,1279
vbuslov,121,7902
NicolasDichtel,15,7902
davem330,1159,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
torvalds,2374,3772
torvalds,2374,3772
torvalds,2374,3772
arndb,686,432
arndb,686,432
arndb,686,432
olofj,357,432
olofj,357,432
olofj,357,432
olofj,357,432
olofj,357,432
olofj,357,432
mripard,287,432
lrq-max,33,154
chleroy,258,1021
None,24699,10749
None,24699,10749
jacek-anaszewski,30,115
murpdj72,57,115
murpdj72,57,115
murpdj72,57,115
kees,132,149
kees,132,149
arndb,686,214
torvalds,2374,3772
torvalds,2374,3772
torvalds,2374,3772
None,24699,214
ickle,928,1279
vstehle,2,672
LorenzoBianconi,272,672
tmaimon,10,672
rdna,38,28
davem330,1159,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
ColinIanKing,589,7902
davem330,1159,7902
ColinIanKing,589,7902
davem330,1159,7902
jeromebrunet,195,7902
jeromebrunet,195,7902
jeromebrunet,195,7902
jeromebrunet,195,7902
yuvalshaia,6,7902
yuvalshaia,6,7902
None,24699,214
ebiggers,284,214
jankara,98,214
None,24699,214
None,24699,7902
None,24699,7902
hkallweit,317,7902
torvalds,2374,3772
torvalds,2374,3772
None,24699,1195
None,24699,1195
None,24699,1195
None,24699,1195
None,24699,1195
None,24699,1195
None,24699,1195
None,24699,1195
None,24699,1195
None,24699,1195
None,24699,1195
None,24699,1195
None,24699,1195
hdeller,65,131
svenschnelle,38,131
svenschnelle,38,131
hdeller,65,131
navytux,12,3772
groeck,158,1195
jtpittman195,7,1195
None,24699,1195
torvalds,2374,3772
None,24699,10749
TinyWindzz,42,14
None,24699,10749
stm-at-esd,3,434
stm-at-esd,3,434
stm-at-esd,3,434
duanyanhan,1,452
gabbayo,95,118
gabbayo,95,118
None,24699,1279
gabbayo,95,118
ramosian-glider,8,1
torvalds,2374,3772
wildea01,72,3772
akpm00,12,3772
None,24699,3772
tmaimon,10,3772
tmaimon,10,3772
gthelen,1,3772
None,24699,3772
None,24699,3772
daverodgman,5,3772
arndb,686,3772
ctmarinas,34,3772
nickdesaulniers,34,3772
torvalds,2374,3772
torvalds,2374,3772
None,24699,10749
None,24699,10749
torvalds,2374,3772
torvalds,2374,3772
torvalds,2374,3772
None,24699,169
None,24699,10749
None,24699,434
ColinIanKing,589,368
tmlind,227,368
tmlind,227,368
tmlind,227,368
None,24699,10749
davem330,1159,7902
Andre-ARM,10,434
None,24699,10749
None,24699,10749
None,24699,10749
elibritstein,31,29
elibritstein,31,29
elibritstein,31,29
elibritstein,31,29
elibritstein,31,29
elibritstein,31,29
None,24699,10749
ayalevin123,59,48
None,24699,10749
ickle,928,1279
dlezcano,35,121
dlezcano,35,121
None,24699,10749
None,24699,10749
ickle,928,1279
None,24699,701
None,24699,701
None,24699,701
None,24699,701
chaseyu,106,100
chaseyu,106,100
damien-lemoal,46,3
damien-lemoal,46,3
damien-lemoal,46,3
torvalds,2374,3772
None,24699,153
None,24699,153
gregkh,569,3772
claudiubeznea,47,153
claudiubeznea,47,153
claudiubeznea,47,153
bebarino,238,572
bvanassche,301,1195
jwrdegoede,232,118
None,24699,1195
axboe,246,1195
None,24699,393
sbourdelin,3,153
borkmann,165,911
rdna,38,911
rdna,38,911
rdna,38,911
rdna,38,911
rdna,38,911
rdna,38,911
rdna,38,911
None,24699,911
ickle,928,1279
GustavoARSilva,499,153
mripard,287,153
kengiter,88,153
rostedt,78,295
rostedt,78,295
valschneider,31,23
sch-m,4,153
None,24699,10749
None,24699,10749
atseanpaul,88,145
None,24699,837
ickle,928,1279
None,24699,205
jpoimboe,58,53
None,24699,10749
GustavoARSilva,499,158
kees,132,149
ickle,928,1279
eballetbo,68,80
ickle,928,1279
TinyWindzz,42,393
dianders,101,205
jernejsk,59,393
superna9999,247,393
None,24699,59
None,24699,59
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
sagigrimberg,44,78
GustavoARSilva,499,158
None,24699,10749
None,24699,10749
torvalds,2374,3772
torvalds,2374,3772
shenki,67,133
aik,34,93
sjitindarsingh,19,93
eddiejames,1,133
tomrepo,15,133
vijaykhemka,13,133
None,24699,133
shenki,67,133
shenki,67,133
None,24699,133
None,24699,3233
None,24699,3233
ndreys,195,3233
ndreys,195,3233
ndreys,195,3233
ndreys,195,3233
None,24699,3233
None,24699,3233
None,24699,3233
None,24699,3233
broonie,128,3233
None,24699,3233
None,24699,3233
None,24699,3233
TE-N-ShengjiuWang,39,3233
charleskeepax,80,3233
plbossart,220,3233
plbossart,220,3233
jeromebrunet,195,3233
jeromebrunet,195,3233
jeromebrunet,195,3233
jeromebrunet,195,3233
jeromebrunet,195,3233
jeromebrunet,195,3233
ranj063,37,3233
ranj063,37,3233
charleskeepax,80,3233
jcmvbkbc,67,78
airlied,298,323
None,24699,7902
LorenzoBianconi,272,7902
davem330,1159,7902
None,24699,7902
None,24699,7902
None,24699,7902
andy-shev,382,360
andy-shev,382,360
valdisk,63,12
jekhor,6,4
jekhor,6,4
arndb,686,539
None,24699,10749
torvalds,2374,3772
davem330,1159,7902
hkallweit,317,7902
hkallweit,317,7902
None,24699,7902
None,24699,7902
torvalds,2374,3772
torvalds,2374,3772
hkallweit,317,7902
airlied,298,323
oliviertilmans,1,7902
torvalds,2374,3772
davem330,1159,7902
jpirko,227,7902
jpirko,227,7902
jpirko,227,7902
jpirko,227,7902
jpirko,227,7902
jpirko,227,7902
jpirko,227,7902
jpirko,227,7902
jpirko,227,7902
jpirko,227,7902
jpirko,227,7902
jpirko,227,7902
jpirko,227,7902
airlied,298,323
cxgbit,14,7902
None,24699,7902
yuvalshaia,6,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
None,24699,7902
jahurley,52,7902
cleech,1,7902
None,24699,10749
liujian56,3,162
None,24699,10749
shakeelb,14,79
davem330,1159,7902
gregkh,569,4802
None,24699,10749
None,24699,10749
w-simon,89,47
None,24699,47
snitm,24,169
larsclausen,11,672
None,24699,672
None,24699,672
kyakan,4,672
stefpopa,30,672
None,24699,672
None,24699,672
havmind,14,672
it-klinger,14,672
larsclausen,11,672
andy-shev,382,672
goldelico,33,672
goldelico,33,672
mirceacaprioru,19,672
nytowl,19,672
nytowl,19,672
nytowl,19,672
nytowl,19,672
nytowl,19,672
None,24699,672
None,24699,672
None,24699,672
None,24699,672
None,24699,672
None,24699,672
None,24699,672
None,24699,672
marceloschmitt1,12,672
vpetrigo,1,672
commodo,95,672
commodo,95,672
commodo,95,672
commodo,95,672
commodo,95,672
kyakan,4,672
kyakan,4,672
kyakan,4,672
it-klinger,14,672
it-klinger,14,672
it-klinger,14,672
it-klinger,14,672
kengiter,88,672
marceloschmitt1,12,672
marceloschmitt1,12,672
marceloschmitt1,12,672
marceloschmitt1,12,672
marceloschmitt1,12,672
RenatoGeh,13,672
RenatoGeh,13,672
RenatoGeh,13,672
RenatoGeh,13,672
RenatoGeh,13,672
RenatoGeh,13,672
RenatoGeh,13,672
RenatoGeh,13,672
RenatoGeh,13,672
RenatoGeh,13,672
RenatoGeh,13,672
gclement,37,672
gclement,37,672
gclement,37,672
gclement,37,672
mirceacaprioru,19,672
LorenzoBianconi,272,672
LorenzoBianconi,272,672
mirceacaprioru,19,672
mirceacaprioru,19,672
mirceacaprioru,19,672
ColinIanKing,589,672
eballetbo,68,672
gwendalcr,36,672
None,24699,672
linusw,372,672
stefpopa,30,672
stefpopa,30,672
metux,84,672
nathanchance,125,672
nathanchance,125,672
None,24699,672
areisrosa,3,672
areisrosa,3,672
areisrosa,3,672
lucasoshiro,3,672
Ryceancurry,4,672
kengiter,88,672
sknsean,17,672
sknsean,17,672
Decatf,3,672
Decatf,3,672
Decatf,3,672
superna9999,247,672
superna9999,247,672
sknsean,17,672
andy-shev,382,672
GustavoARSilva,499,672
ColinIanKing,589,672
LorenzoBianconi,272,672
LorenzoBianconi,272,672
goldelico,33,672
goldelico,33,672
goldelico,33,672
goldelico,33,672
goldelico,33,672
goldelico,33,672
goldelico,33,672
goldelico,33,672
andy-shev,382,672
None,24699,672
None,24699,672
None,24699,672
None,24699,672
None,24699,672
None,24699,672
tduszynski,16,672
stefpopa,30,672
stefpopa,30,672
stefpopa,30,672
stefpopa,30,672
stefpopa,30,672
stefpopa,30,672
stefpopa,30,672
Ryceancurry,4,672
mothacehe,5,672
GustavoARSilva,499,672
tduszynski,16,672
tduszynski,16,672
None,24699,672
None,24699,672
techping,2,355
Anson-Huang,263,355
vzapolskiy,36,355
dtor,168,355
981213,2,400
jcmvbkbc,67,78
None,24699,400
gregkh,569,4802
gregkh,569,4802
gregkh,569,4802
davem330,1159,7902
tohojo,53,7902
tohojo,53,7902
koen0607,1,7902
ummakynes,131,7902
ummakynes,131,7902
dcaratti,37,7902
LorenzoBianconi,272,7902
davem330,1159,7902
liuyonglong86,33,7902
liuyonglong86,33,7902
liuyonglong86,33,7902
liuyonglong86,33,7902
liuyonglong86,33,7902
None,24699,7902
davem330,1159,7902
IronShen,51,7902
None,24699,7902
None,24699,7902
None,24699,7902
IronShen,51,7902
None,24699,7902
None,24699,7902
None,24699,7902
321lipeng,14,7902
liuzhongzhu,15,7902
liuyonglong86,33,7902
None,24699,856
mripard,287,856
metux,84,856
arndb,686,856
jktjkt,7,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
metux,84,856
None,24699,856
JoePerches,51,11
linusw,372,856
jnikula,235,346
gregkh,569,4802
gregkh,569,4802
None,24699,4802
None,24699,4802
None,24699,4802
None,24699,4802
None,24699,4802
None,24699,4802
None,24699,4802
None,24699,4802
None,24699,4802
None,24699,4802
None,24699,4802
GustavoARSilva,499,158
kishon,64,217
kishon,64,217
kishon,64,217
kishon,64,217
kishon,64,217
kishon,64,217
kishon,64,217
kishon,64,217
asj,39,767
asj,39,767
shamiali2008,6,205
shamiali2008,6,205
None,24699,205
None,24699,10749
morbidrsa,36,1195
None,24699,856
None,24699,10749
None,24699,10749
None,24699,10749
ickle,928,1279
ickle,928,1279
linusw,372,856
None,24699,10749
None,24699,203
None,24699,10749
DanielTimLee,27,911
DanielTimLee,27,911
None,24699,1195
ldv-alt,19,295
ldv-alt,19,295
None,24699,3233
None,24699,3233
None,24699,3233
None,24699,3233
None,24699,3233
None,24699,3233
charleskeepax,80,3233
jeromebrunet,195,3233
mcdermj,22,3233
mcdermj,22,3233
fomichev,151,911
rostedt,78,295
rostedt,78,295
WOnder93,31,95
None,24699,837
None,24699,205
ColinIanKing,589,118
gabbayo,95,118
gabbayo,95,118
rleon,111,1036
bharatpotnuri,9,1036
rleon,111,1036
cailca,94,3
gormanm,28,3
None,24699,10749
kengiter,88,15
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,10749
None,24699,91
None,24699,91
None,24699,270
None,24699,10749
None,24699,10749
kengiter,88,15
None,24699,10749
None,24699,10749
kengiter,88,15
ColinIanKing,589,120
arndb,686,539
kengiter,88,15
figiel,7,7
figiel,7,7
figiel,7,7
figiel,7,7
figiel,7,7
figiel,7,7
figiel,7,7
takeshikihara,31,21
None,24699,10749
None,24699,10749
flying-122,8,20
None,24699,10749
None,24699,10749
None,24699,10749
imitsyanko-qtn,16,16
imitsyanko-qtn,16,16
None,24699,10749
None,24699,10749
None,24699,10749
imitsyanko-qtn,16,16
imitsyanko-qtn,16,16
imitsyanko-qtn,16,16
imitsyanko-qtn,16,16
imitsyanko-qtn,16,16
imitsyanko-qtn,16,16
imitsyanko-qtn,16,16
imitsyanko-qtn,16,16
takeshikihara,31,21
noglitch,21,20
None,24699,3233
ColinIanKing,589,3233
None,24699,3233
None,24699,3233
None,24699,3233
None,24699,3233
None,24699,3233
None,24699,3233
broonie,128,3233
None,24699,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
Anson-Huang,263,452
shenki,67,452
shenki,67,452
alexandrebelloni,292,452
None,24699,452
None,24699,452
None,24699,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
alexandrebelloni,292,452
